id,happiness
8248,3.9117924310836223
8249,4.06334754215472
8250,3.985765871470848
8251,3.9881652709691195
8252,4.078527545336605
8253,3.8505153119093007
8254,3.817918801178699
8255,3.8198905641169594
8256,3.686115358746536
8257,3.9359334958997403
8258,3.518068536386261
8259,4.031223969229417
8260,3.929116200819653
8261,4.021930970980666
8262,3.709268391829659
8263,3.9392252022162104
8264,3.9289435580255603
8265,3.9463607405106798
8266,3.6023790161131677
8267,3.6377559320009745
8268,3.9743701618160996
8269,3.698604225022549
8270,3.768411126849409
8271,3.5052927821565976
8272,3.9651080884018586
8273,3.788148844772816
8274,3.857411288214105
8275,3.967238833463621
8276,4.001287747419473
8277,3.9073558151601917
8278,3.8388826599778545
8279,3.897999408921612
8280,4.012974193741648
8281,3.9991777707037546
8282,3.957953582749616
8283,4.006143600337514
8284,3.9689536741674054
8285,3.8913156857756803
8286,3.0372307786026362
8287,4.069885177216206
8288,3.8402297911618533
8289,3.936037639501862
8290,4.000890946775975
8291,3.926554082716198
8292,3.8875511766864097
8293,3.872338014695673
8294,4.0634876760968055
8295,3.8771383275002522
8296,3.956039755572819
8297,3.7899232833640197
8298,4.1894020853245575
8299,3.4212496635092275
8300,3.6765419105325123
8301,3.931126264156574
8302,4.0753501963706835
8303,3.9228724760584415
8304,3.943906550088538
8305,3.963865700769362
8306,4.136237808904436
8307,3.9474770856158523
8308,3.9906726518863564
8309,3.7944737625844134
8310,3.807012640873905
8311,3.9884912604335323
8312,4.094056089397036
8313,3.9859025978589626
8314,3.6756353124136822
8315,3.9063521928520615
8316,3.8994882287838606
8317,3.8690357606570047
8318,3.9858697256417757
8319,3.6774721059717947
8320,3.938100740286651
8321,4.066569268441973
8322,4.00937870636729
8323,3.9528749670007404
8324,3.7635510870380484
8325,3.930001838340788
8326,4.026402892021768
8327,3.7335555374202514
8328,3.9910883396210073
8329,3.5155096869364595
8330,4.022942539887044
8331,4.047293845329761
8332,3.866739079079492
8333,3.7471159759362314
8334,3.9882868286861486
8335,3.799276324605501
8336,3.9313850634257657
8337,3.6583264887048514
8338,4.031468856095396
8339,3.8000440406294267
8340,3.725781268819417
8341,3.9466139501556197
8342,3.946256738067902
8343,3.502814731362728
8344,3.9911338971199144
8345,3.906640396929941
8346,3.6609313905036003
8347,3.7072505746034103
8348,3.9289348341462382
8349,3.913890511679219
8350,3.6254603324768473
8351,3.948335703460232
8352,3.7422316619404086
8353,3.735352232893681
8354,3.9707185950644845
8355,3.6943471128537566
8356,4.049719049234683
8357,3.8617139731902452
8358,3.744918627172855
8359,3.822148143320555
8360,3.8644302352468953
8361,3.756409161256968
8362,3.9426861004587437
8363,3.732189612966889
8364,3.7231446745980374
8365,3.8454248141834215
8366,3.8516552339953725
8367,3.945501353136426
8368,3.8770704047585234
8369,3.681668017203788
8370,3.5229279967492864
8371,3.9948168579602985
8372,3.7828228713179213
8373,3.0893803704029987
8374,3.561682864080144
8375,3.9847397925512835
8376,4.084770391388984
8377,3.9597484376020278
8378,3.9229974837880337
8379,3.9894035078605317
8380,3.7585533462903555
8381,4.034953757295216
8382,3.828523392852081
8383,3.9893779899645114
8384,3.7289565489181515
8385,3.9119258862143615
8386,4.059325841231641
8387,3.972479892924866
8388,3.7934510099660814
8389,3.706297218292864
8390,3.9910258876819413
8391,3.5882029131948343
8392,3.5162041329329092
8393,3.933915284202804
8394,3.990028362937587
8395,4.038759234426192
8396,3.7961702904418866
8397,3.923766646141422
8398,3.697187811891646
8399,4.006585169089551
8400,3.984039426682757
8401,4.150316502735055
8402,3.901126012148348
8403,4.029561725067791
8404,3.900685140126724
8405,4.0461765472366364
8406,4.006798708364139
8407,3.7362653388736917
8408,4.2146442579897405
8409,3.92801353555515
8410,3.8844310526529675
8411,3.922976340454254
8412,3.727909394520977
8413,3.9284949555912583
8414,4.013226336430468
8415,3.691008431828574
8416,3.9393678638661727
8417,3.8828322341016133
8418,4.117254048741222
8419,3.8290463533096455
8420,3.8476383937496155
8421,3.9565521289618966
8422,3.748125799473017
8423,4.048304447117306
8424,3.4637879803383598
8425,3.9285230287714974
8426,3.972181761625715
8427,3.85678209475007
8428,3.99093556880936
8429,3.9481422622019675
8430,4.00641606501223
8431,3.9485609265765786
8432,3.948526679430124
8433,3.930669405161166
8434,3.9623705302687258
8435,3.789710269214172
8436,3.786124926682345
8437,3.9350364930106374
8438,3.95879630651397
8439,3.7067828937394505
8440,3.46814740558888
8441,4.010999590138282
8442,3.9252562846386443
8443,3.92900686397787
8444,3.857586899790025
8445,3.6196588968874828
8446,3.842948996684054
8447,3.792457364072371
8448,3.659476100601225
8449,3.8005492450330003
8450,3.7733362938549337
8451,3.3658126228126393
8452,3.571950168901747
8453,4.010912809257341
8454,3.866490804336525
8455,3.7284248540398113
8456,3.846101684696934
8457,3.839485779273795
8458,3.899118308174387
8459,4.051713249631299
8460,3.8470200803903607
8461,3.685552821073797
8462,3.6971636666456917
8463,3.8676950069772524
8464,3.739118153708433
8465,3.8028907146190836
8466,4.093019882461715
8467,3.1582265408670795
8468,3.590514266710664
8469,3.953069531137314
8470,3.8976404577863573
8471,3.849316660527176
8472,3.95853115656633
8473,3.9012503998362114
8474,3.8600938816480026
8475,3.7584014845001974
8476,4.029063579520936
8477,3.95383130565866
8478,3.866833420405272
8479,3.9594807024342513
8480,3.6778683674448414
8481,3.8760055621229936
8482,3.827544056527195
8483,3.7810203500616986
8484,4.059885042157546
8485,3.850943951160885
8486,4.171274829800363
8487,3.9047077434005963
8488,3.9436400712539514
8489,4.1971363267872075
8490,4.000773309291197
8491,3.871102301965629
8492,3.9976314110676574
8493,4.033065445569582
8494,3.7267091206572203
8495,4.006124682668864
8496,4.124549235066668
8497,3.497070470962927
8498,3.692470296849748
8499,4.020872438695298
8500,3.82445615840279
8501,3.965451700373996
8502,3.696116171225797
8503,3.9825363468470005
8504,3.7584264430411647
8505,3.437701346513353
8506,4.014455041519841
8507,3.9615817400434885
8508,3.7164123274687157
8509,4.091289496979787
8510,3.951749526027398
8511,3.94121989260371
8512,3.9772565279166776
8513,3.9785898813256084
8514,4.0683567507656955
8515,3.889769097351542
8516,3.776428624422568
8517,3.7150682198916014
8518,3.3037465363995993
8519,3.992532080303147
8520,4.036223035448647
8521,3.919341336547284
8522,3.555902424216461
8523,3.829150181951731
8524,3.819956849538937
8525,3.8385902302209853
8526,4.204203067380771
8527,3.660045779853425
8528,3.6067529251740327
8529,3.98331415059599
8530,3.9629809446888746
8531,3.963820580192653
8532,3.9352338500749617
8533,3.922858785558916
8534,4.0018131163536985
8535,3.9898694479671533
8536,3.6210340632684543
8537,3.6530747525259604
8538,3.721194895439574
8539,3.927647610389753
8540,4.035731198439147
8541,3.9715248001440946
8542,3.7362260687362387
8543,3.796499591453034
8544,3.9188277027006535
8545,3.903280688722756
8546,3.8905787644376435
8547,3.915097425024654
8548,4.087636288176231
8549,3.311156831988086
8550,3.8301804127523935
8551,3.935638397113076
8552,4.000272433927149
8553,4.009716624974673
8554,3.89435598026495
8555,4.198732273970926
8556,3.92866768202739
8557,3.915659164957704
8558,3.85004984992832
8559,3.9093174829818715
8560,3.2335980309567596
8561,3.932706363234467
8562,4.004945348779543
8563,3.7180318593340695
8564,3.8309027535525066
8565,3.9489360002313143
8566,3.9279807945667864
8567,4.075190252505528
8568,3.70328580441329
8569,3.386425967079703
8570,4.017565263334129
8571,3.912236817873502
8572,3.6975667920715534
8573,3.211957067409412
8574,3.824309517530819
8575,3.7601977899469974
8576,3.830533180359282
8577,3.8500126799203045
8578,3.8407131303009
8579,3.918506964344745
8580,4.0581141177958635
8581,3.9339534786428807
8582,3.8190500966195877
8583,4.04284130076227
8584,3.6560531641495873
8585,3.9027733508492473
8586,4.040567924356237
8587,3.879040550982455
8588,4.044115179539219
8589,4.079521696234002
8590,3.9482239830589565
8591,4.033327566843535
8592,3.9889324654754823
8593,3.8151971886629097
8594,3.7959845922725295
8595,3.394920375859374
8596,3.9823578921747878
8597,3.8420099169727973
8598,3.793780991662987
8599,3.783447770417176
8600,3.77424386909874
8601,3.4951175968153096
8602,3.463993199323344
8603,3.7765325277349335
8604,3.8174371023692677
8605,3.6841576087865007
8606,3.74849162262744
8607,3.879350636508618
8608,3.897278911155351
8609,4.057359592999542
8610,3.560143715201355
8611,4.113301074156629
8612,3.7529327779622284
8613,3.869879820334875
8614,3.8320498084927714
8615,4.071368548382147
8616,4.059002406814799
8617,3.876946634661675
8618,3.772697255217248
8619,3.9758814904002824
8620,3.9919807405907415
8621,3.1877084731006615
8622,4.021425024559875
8623,4.219718290144612
8624,3.66695519509774
8625,3.3475300459295916
8626,3.9747881537529177
8627,4.017596288226775
8628,3.9883913054487143
8629,3.9113422994943274
8630,3.9999029409453812
8631,3.8384965866662517
8632,3.4865610054929648
8633,3.8922885680358594
8634,3.667081756146108
8635,3.4368147496977786
8636,3.7170786740039747
8637,3.773864427147692
8638,3.983948957361315
8639,3.5465695634107273
8640,3.5469260781978753
8641,3.9661920830849597
8642,3.64294918947087
8643,3.7284685605748704
8644,4.109733816669827
8645,3.7621425301437856
8646,3.6753761001199914
8647,3.72531837148328
8648,3.9791846701154094
8649,4.051603984281109
8650,3.6449601004820438
8651,4.022463533615352
8652,3.623392801311073
8653,3.8575319826374614
8654,4.001102567026824
8655,3.5062874583924932
8656,3.896225802025057
8657,3.9745400081598925
8658,3.372650195791361
8659,3.4905706318740783
8660,3.985524014195144
8661,3.9871587441215155
8662,3.9696986139076222
8663,4.14629963558603
8664,3.613553106224489
8665,3.9195488912066816
8666,3.942246187505451
8667,4.030632764436762
8668,3.9154062219148296
8669,3.63017826095645
8670,3.8216579617380155
8671,3.76454197381397
8672,4.028331187553934
8673,3.30982987642035
8674,4.06677186942908
8675,3.4618851932627446
8676,3.945658343751072
8677,3.8637473753610188
8678,3.8496427478678683
8679,3.9733343130334426
8680,3.5591792716030786
8681,3.7662861298713075
8682,3.920869506063867
8683,3.847790943099841
8684,3.938295545106204
8685,3.810239631040343
8686,3.962345738797352
8687,3.9718243959081185
8688,3.978504649725882
8689,3.94936719139525
8690,3.956260418456603
8691,3.920333254048413
8692,4.003098181093597
8693,3.82939564263864
8694,3.481892180005652
8695,3.8643477803690396
8696,3.9497843951925473
8697,3.9604433018015053
8698,3.9036404174695627
8699,3.8476152306653617
8700,4.003300417969583
8701,4.09363224482378
8702,3.9167567998028874
8703,3.979904467503779
8704,3.855524192433915
8705,3.7089404800372145
8706,3.7136108706385347
8707,4.0328471376809985
8708,3.9859456012254304
8709,3.655974507193972
8710,3.9517730967136524
8711,3.6967090618397034
8712,3.9699070335803643
8713,4.05084561620793
8714,3.701993287892785
8715,3.991840686379907
8716,3.89947086306269
8717,3.9825483118275287
8718,3.6740847335745626
8719,3.9904058831918503
8720,3.813152325378504
8721,3.699367249737625
8722,3.9392701784583113
8723,3.3989717320398656
8724,4.009988752073604
8725,3.5274510643056813
8726,3.9017375822686935
8727,3.92797493642508
8728,3.86348969583855
8729,4.087723494527164
8730,3.6180477822648385
8731,3.9182352665369553
8732,3.942642125319476
8733,3.9865585863477744
8734,3.684857537393244
8735,3.9031337407770827
8736,3.4642028578133637
8737,3.989924761389711
8738,3.973296309492569
8739,3.9605055394904722
8740,3.7962697583156917
8741,3.828426162802889
8742,3.87065482965194
8743,3.934628916595785
8744,3.802899076668383
8745,3.8684289701707595
8746,3.9759871652344723
8747,3.9759261922503892
8748,4.2433193143273895
8749,3.9908679891825516
8750,3.934353091283728
8751,3.998956481901681
8752,3.601315564552899
8753,3.9974533920049513
8754,3.767992066046717
8755,3.960463305251996
8756,3.2095460519433567
8757,4.044904124569229
8758,3.9401262585432715
8759,4.0732342485528665
8760,3.7604559615326796
8761,3.720554322393899
8762,2.942185488235616
8763,3.9265023491318436
8764,3.8249276345117575
8765,3.8712071523177514
8766,4.058602468157925
8767,3.9093819821469324
8768,3.870792723826117
8769,3.888081027862023
8770,3.9570244918975392
8771,4.10316536120798
8772,3.8385975113038517
8773,4.09903392259449
8774,3.9313603430831723
8775,3.7696429955023176
8776,4.050253470395991
8777,3.916935109314629
8778,3.755554681293887
8779,3.601191610699076
8780,3.7587209122319196
8781,3.7055991483969493
8782,4.108922490088253
8783,4.026638228691396
8784,3.9363095575460982
8785,4.030062219376048
8786,3.971678085009282
8787,3.436985271750749
8788,3.6674953548382105
8789,3.7670512485513292
8790,3.8892820554001237
8791,3.226159958767572
8792,3.6053853809478755
8793,3.9433219099989594
8794,3.9632261761711707
8795,4.023019356698478
8796,4.049941584879677
8797,3.6010347022660287
8798,3.866202173221809
8799,4.061404412451368
8800,3.7593647954127927
8801,3.844411262046359
8802,3.2235551865134213
8803,3.9445804577709818
8804,3.7624192247447867
8805,3.659629561483836
8806,3.837148347700893
8807,3.9094758719391702
8808,4.19018528136609
8809,3.833282898682813
8810,4.014910126320041
8811,3.4218948417956074
8812,3.969714434952305
8813,4.154556131306777
8814,3.653988057069041
8815,4.09876286985923
8816,3.7091238178312547
8817,3.6899263554551123
8818,3.8721557997618525
8819,3.806634078237534
8820,3.222477323393362
8821,3.973341422620634
8822,3.7142952652973564
8823,3.9312085062519526
8824,3.958591347480649
8825,3.644721245084913
8826,3.7904943792619545
8827,3.84314279403128
8828,3.8540252057901814
8829,3.524144259283998
8830,3.6717645315396483
8831,4.076923295085973
8832,3.753399168443101
8833,3.9540263621790017
8834,3.654798687833603
8835,3.8529362697778375
8836,3.7785010705837716
8837,3.9171409018808303
8838,3.9329601253550184
8839,3.835382078825485
8840,3.961796317436047
8841,4.0185735883432985
8842,4.093368603759536
8843,4.03077661151595
8844,3.9773999936215887
8845,4.175375158451006
8846,3.994354985540446
8847,3.687575385110401
8848,3.8333108322792144
8849,3.6209697535485565
8850,3.193811973543696
8851,4.00259118674257
8852,3.6900471548991134
8853,3.8888325511242066
8854,3.8113610235835567
8855,3.4018082491075172
8856,3.799382251430109
8857,3.962373946805292
8858,3.513040910037063
8859,3.5880621618733146
8860,3.9530849486398214
8861,3.4598922725590944
8862,3.8101351535778543
8863,3.9671802454196223
8864,3.9234328004826686
8865,3.991240383753481
8866,3.9277207270902625
8867,3.78568477049778
8868,4.0041494922929335
8869,3.6659585576848555
8870,4.002768728296405
8871,3.867334820258204
8872,3.9671269740436648
8873,3.600942161935973
8874,3.6071160435485443
8875,3.828522545407409
8876,3.553723815983404
8877,4.046746849774108
8878,4.044115483060076
8879,4.001923369585018
8880,3.89419822482353
8881,3.8807034691997067
8882,3.7373558526396224
8883,3.5152316676173054
8884,3.7756394658854378
8885,3.948306746769009
8886,3.504905845085114
8887,3.7724107617321447
8888,4.116727349120843
8889,3.703631993281653
8890,4.050942166397833
8891,3.914598559627337
8892,3.7548362870550847
8893,3.8958677108937474
8894,3.7919026232805404
8895,4.155232835300373
8896,3.990544902296802
8897,3.8952855125287056
8898,3.8052314552199045
8899,4.078965079331797
8900,3.8094221540890914
8901,4.042981950785792
8902,3.680139684233912
8903,3.8667602127609313
8904,3.802588936397631
8905,3.836250318636116
8906,3.5369269147143303
8907,3.9515849657706315
8908,3.2639687657093694
8909,4.020003706443015
8910,3.955064534497331
8911,3.9880738973529555
8912,4.119472005982242
8913,3.9983851589166797
8914,4.024348143395003
8915,4.127617375299142
8916,3.8121533958651286
8917,3.611184693560987
8918,4.015180682451919
8919,4.015936932960426
8920,3.6493082572959277
8921,3.743901335104599
8922,3.948753138636372
8923,3.8070529699072635
8924,3.9133002158258243
8925,3.856731964401561
8926,3.986877749608115
8927,3.931585048079219
8928,3.6192293346716817
8929,4.007085737597584
8930,4.16770765218167
8931,3.5905837031496994
8932,3.971323170204742
8933,3.337903366228577
8934,3.9426529208461707
8935,3.8500249530108874
8936,3.836292688233073
8937,3.6354530882736946
8938,3.898939267623731
8939,3.7345484185822926
8940,3.845766312238747
8941,3.684887298722506
8942,3.841093965817885
8943,3.7723838285814004
8944,3.781651522793251
8945,3.9555187722381135
8946,4.021476978279943
8947,3.794114226568554
8948,3.9935608568064356
8949,3.856847321663862
8950,3.7180698277184865
8951,3.431313071348111
8952,4.0097267643114565
8953,3.851002034191904
8954,3.9521381535978044
8955,3.7902038198749706
8956,3.731714017115991
8957,3.9776529369441764
8958,3.9973255281431213
8959,4.044575192146916
8960,4.0067791341110786
8961,3.774104105599905
8962,3.9956262082436744
8963,3.822942809378236
8964,4.013578177650685
8965,3.917899135799227
8966,3.9465747438850625
8967,3.9759408127280027
8968,3.828232081164546
8969,4.010876813723411
8970,3.964616127539121
8971,3.892421459430258
8972,3.428924087338628
8973,3.5913203839587817
8974,3.90999970658333
8975,3.9611766077621633
8976,3.946861855765154
8977,3.978245575210262
8978,3.8450415128238196
8979,4.093774151608176
8980,3.575294606361009
8981,3.9663117400397034
8982,3.4792215225642913
8983,4.014471557336524
8984,3.8779638982905285
8985,3.981403426573327
8986,3.994022631607236
8987,3.8107649450068255
8988,4.0576688042691655
8989,4.123656633423342
8990,3.825846861829079
8991,4.003721554715691
8992,3.921257428740911
8993,3.4210863003552587
8994,3.8811357117055705
8995,3.970423572085516
8996,3.7373903846660013
8997,3.7419518467946906
8998,3.8213077547166256
8999,3.9312471393675845
9000,3.902537882596638
9001,3.8959655188387874
9002,4.110040404896987
9003,3.8831922845581355
9004,3.443534287254268
9005,3.907738362631665
9006,4.000719293729375
9007,3.741181201419082
9008,3.7290694716776516
9009,3.712153342808354
9010,4.0093732130957
9011,3.9434181071787373
9012,3.943363767364976
9013,3.7698548460519365
9014,3.8355019142870326
9015,3.8707774624262443
9016,3.993537962824929
9017,3.940834524704654
9018,3.913427808052102
9019,3.721844124821293
9020,3.9103398707751076
9021,3.9675266490236947
9022,4.031587083298146
9023,3.3158250057431733
9024,3.8577780777270734
9025,3.7868805077742094
9026,4.033650094092324
9027,3.661300408382748
9028,3.924266681631938
9029,3.593532060324543
9030,3.8865308160667187
9031,3.777338625260168
9032,4.080883324830253
9033,3.50018189134421
9034,4.056379225227892
9035,3.9776179417983704
9036,3.595505032384183
9037,4.010451488079699
9038,3.954924817085108
9039,3.1261810234098295
9040,3.861669673351974
9041,3.876860857351173
9042,3.5411507198330874
9043,3.9152955514146712
9044,3.7793460422686334
9045,3.6449797710117746
9046,3.704516102054423
9047,3.1620270072013765
9048,4.019042137699425
9049,3.917682651000294
9050,3.995261216780697
9051,3.940976196303691
9052,3.8084047338161855
9053,3.9403396720378545
9054,3.473321546346936
9055,3.8882794684131095
9056,3.8352015762207143
9057,4.018020209750406
9058,3.8118508150476886
9059,3.912314609606611
9060,3.9334653170840337
9061,3.9346346544552198
9062,3.7524227477499936
9063,3.790716437806632
9064,3.8769255732516354
9065,3.911377869149038
9066,3.506204632009597
9067,3.895878518054039
9068,3.901804202153842
9069,3.5783743298963255
9070,3.93064542613713
9071,3.391635666550003
9072,3.8912414125458588
9073,3.961767084118901
9074,3.4569561803325484
9075,3.434172392820323
9076,3.8842080731543795
9077,3.9603593070899388
9078,3.708154461212063
9079,3.9608008980476614
9080,3.7962898898143536
9081,3.9606024415128047
9082,3.8095725250473267
9083,3.742650820073475
9084,3.9666297508965966
9085,3.9442331533706434
9086,3.8855064237146983
9087,4.078021580856159
9088,3.769861911620766
9089,4.006796446678376
9090,3.8231578487437687
9091,3.587404989883558
9092,3.8301291832914686
9093,3.7956097016364616
9094,3.821157828715142
9095,3.854780579571518
9096,3.9652192578430414
9097,3.733195422424147
9098,3.848662186944125
9099,3.614927523564678
9100,3.973170400325823
9101,3.953333054818924
9102,4.030879428994407
9103,3.965818149788825
9104,3.725415519642083
9105,3.7617563778450664
9106,3.688404028312856
9107,3.8737523988074285
9108,4.04636527149319
9109,4.04003995598989
9110,3.8915549764758017
9111,4.011791293503287
9112,3.857112102555737
9113,3.982677071545279
9114,3.8873674173210886
9115,3.785090537317246
9116,3.941533292432328
9117,3.976202712266076
9118,3.9643447967776746
9119,3.9755163479068774
9120,3.9700580039056925
9121,3.859301754768196
9122,3.926597707592957
9123,3.8655932641872868
9124,3.624676181455311
9125,3.833972985929871
9126,3.800168154930091
9127,4.022041012930963
9128,3.9356497286903585
9129,3.6405843087720156
9130,3.190334261180459
9131,3.88001596512623
9132,3.7639665739944945
9133,3.823465999379473
9134,3.89413845812006
9135,3.947131303555068
9136,3.9724994197901613
9137,3.8761858609381594
9138,3.9833525311485802
9139,3.6849107709963
9140,4.212159805868254
9141,3.887598726934196
9142,3.994627114424935
9143,3.6716285880589665
9144,3.9803221661385497
9145,3.8674363176355064
9146,3.9867703749867944
9147,3.2523061173910324
9148,3.7006385569631344
9149,4.023338130016329
9150,3.8967692489639303
9151,4.116740351175822
9152,3.9446186884351464
9153,4.090862985723267
9154,3.9702508398866305
9155,3.9843832438976863
9156,3.9859007663597144
9157,3.832045187219931
9158,3.742424340643087
9159,3.9649123766497656
9160,3.127867096865984
9161,3.557220103200078
9162,3.8853045502057535
9163,3.998113531862899
9164,3.913819843175198
9165,3.9854206317203538
9166,3.9235323242301714
9167,3.750394764409356
9168,3.994087192701489
9169,3.9820553553176414
9170,3.8833077967849827
9171,3.6040769451897887
9172,3.931630854765179
9173,3.972022571253113
9174,3.8676742742730186
9175,4.06049099252317
9176,3.8543857747283985
9177,4.022362675666123
9178,3.5963341771329675
9179,3.755821807712704
9180,3.816607538775182
9181,3.9680328811515784
9182,3.0392924679499016
9183,4.010897350448579
9184,3.698404836996831
9185,3.450153780264058
9186,3.974192910897346
9187,3.7960724419501943
9188,3.6722766939989273
9189,4.003466351192796
9190,3.1422732965660516
9191,3.940878516988195
9192,3.9703833252169245
9193,3.9835555742415063
9194,3.8688313144972692
9195,3.799318215086399
9196,3.8546008124386333
9197,3.896956756172496
9198,3.9499983158501184
9199,4.032032979764361
9200,3.8860983964818425
9201,3.827160001375336
9202,3.796752603295615
9203,3.905624562292049
9204,3.901056987581806
9205,3.9003566538772594
9206,3.99803157769931
9207,3.6504618133036417
9208,3.9484900062823702
9209,3.9053873768297085
9210,4.117043706757574
9211,3.5430265606590585
9212,3.9545744413458594
9213,3.836235917573201
9214,3.9070448297284845
9215,3.958194560518974
9216,3.9549418242730754
9217,3.875162819862803
9218,3.882261031230131
9219,3.985225531963886
9220,3.849923326802757
